MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
-1.2478688982477368,-0.9248512276846926,-0.9020476129287045,-0.20399931810340302,-0.7209923477377659,-0.09276020265765711,1.0197752231682222,-1.352791757480905,1.625
-1.4233106627422472,1.8561815225324745,-0.6786268876487903,-0.20399931810340302,-1.0971729827936754,0.018987658357771643,1.0197752231682222,-1.3478004503108902,1.125
-1.2369202372771824,1.8561815225324745,-0.6147470389569724,0.038546957528573074,-1.0821610795167964,-0.07431346033892189,1.0197752231682222,-1.352791757480905,1.125
-1.612385615656823,1.8561815225324745,-1.1877698881253835,-0.08147432854221792,-0.9532353219624237,-0.08072534226254292,1.0197752231682222,-1.352791757480905,1.375
-1.0853233930695045,0.5053941867127075,0.07294238325906584,-0.016707667393504797,-0.8463858927564024,-0.02959248304063068,1.0197752231682222,-1.352791757480905,1.188
-0.7697598232691474,1.8561815225324745,0.5225061597929835,0.30977696662659004,-0.9258606748104677,0.0199893846333084,1.0197752231682222,-1.352791757480905,0.982
-1.5231645563054295,0.9026845796008742,-1.2583135911363597,0.19026603573310027,-0.7448347823539855,-0.14819046337361477,1.0197752231682222,-1.3478004503108902,1.188
-1.6373885673924644,-1.481057777728126,-1.1226182326886163,-0.08890008548532032,-0.7766246951756117,-0.13635059245941542,1.0197752231682222,-1.3478004503108902,1.625
-1.5256911703755573,-1.481057777728126,-1.1061304904324951,-0.04167988748815801,-1.1483900645618508,0.012947781790193683,1.0150933574727246,-1.3478004503108902,1.375
-1.3829374754133272,1.8561815225324745,-1.0102965277122125,-0.3777765908797243,-0.9090826652657207,0.1529173180746818,1.0150933574727246,-1.3478004503108902,5.00001
-0.9353056826556567,-1.004309306262326,-1.084486912752637,-0.02912479340742046,-0.5523291991563605,-0.08287378701591905,1.0150933574727246,-1.3478004503108902,1.625
-1.5811714043321172,1.8561815225324745,-1.206823487782376,-0.22797832489883693,-0.4604916732272183,0.6934539013404262,1.0150933574727246,-1.352791757480905,1.375
-1.642652346705231,1.8561815225324745,-1.053092610301041,-0.3901892532208903,-1.090108557722203,0.24523795951071525,1.0150933574727246,-1.352791757480905,1.625
-0.6502193950762181,-0.1302704419083592,-0.7823499171020312,0.11042739351884373,-0.6247395561389534,-0.06674226847620573,1.0104114917772304,-1.3478004503108902,1.875
-1.0648472915428426,0.8232265010232409,-0.7100010083903625,0.5008910572450277,-0.08696019757311106,-0.022060260025215713,1.0150933574727246,-1.3478004503108902,1.792
-0.9796267044691515,0.5848522652903408,-1.267113962722478,-0.06410973562741494,1.8045396153136448,-0.1518735076510045,1.0150933574727246,-1.3428091431408828,1.3
-0.5454175489590355,0.18756187240217417,-0.6200542830886564,0.06602868384382238,0.549721111993346,-0.128546881457865,1.0244570888637163,-1.3428091431408828,1.838
-0.9814163894354919,0.028645715246907483,-0.7063868618555245,0.16701652330287206,-1.0803949732489282,-0.08192677568008233,1.0197752231682222,-1.3428091431408828,1.25
-1.3960442859021165,-0.5275608347965259,-1.0037534821964091,-0.17023687653543199,0.5285278367789286,-0.13975384126942994,1.0244570888637163,-1.3428091431408828,1.7
-0.6633788433581347,0.6643103438679743,-0.6959491115537921,0.02208846025354566,0.3642799538671934,-0.1150749282874613,1.0244570888637163,-1.3428091431408828,1.931
-0.7261230927663124,0.028645715246907483,-0.6888123553049315,0.072852702753959,0.7757827142804652,-0.11818592700020199,1.0197752231682222,-1.3378178359708683,2.578
-0.34370952569381974,-0.05081236333072586,-0.626720000941695,-0.054583035279216145,1.0044934759693867,-0.13080981513595885,1.0197752231682222,-1.3378178359708683,2.734
-0.3925047599231659,0.8232265010232409,-0.6803996298612905,-0.07442854454211094,-0.915264037203259,-0.13138276075935898,1.0197752231682222,-1.3378178359708683,2.375
-0.6796439214345834,1.8561815225324745,-0.7734093118163179,0.09892634033679332,-0.4684391514326249,-0.15507932460725085,1.0197752231682222,-1.3378178359708683,3.5
-0.5422066435782479,0.4259361081350742,-0.8678980848444459,-0.056559924727341795,1.1157581708450781,-0.1509350386361127,1.0197752231682222,-1.3428091431408828,3.357
0.5579232327899696,1.8561815225324745,0.3053322243320649,-0.368314479422934,-0.663593894032052,-0.029690552298693572,1.0244570888637163,-1.3328265288008536,3.134
-0.31475873947360344,1.8561815225324745,-0.3985336180737568,-0.08368359979648873,-0.6326870343443599,-0.14595225171895257,1.0197752231682222,-1.3328265288008536,2.685
-0.36929149315386534,1.8561815225324745,-0.5105356390919573,-0.013985577051433771,-0.6529972564248433,-0.13913834527318894,1.0197752231682222,-1.3378178359708683,2.594
0.015438136816244738,1.8561815225324745,-0.2347549524414601,-0.10701458866894603,0.016357019097173915,-0.1020155699470176,1.0244570888637163,-1.3328265288008536,2.757
0.018754317783287674,-0.05081236333072586,-0.5125682449352107,-0.06455033095389706,0.08346905727616245,-0.11317313495558344,1.0244570888637163,-1.3378178359708683,2.25
0.6427227175186394,1.8561815225324745,0.08061828199502584,0.09625954959594381,-0.7730924826398754,-0.08634311195799402,1.0244570888637163,-1.3378178359708683,2.625
-0.6462715605916431,0.2670199509798075,-0.6879207749037572,-0.04707994682369374,0.3360222535813035,-0.12551099847070005,1.0244570888637163,-1.3378178359708683,2.185
-0.4460373955340022,-0.20972852048599255,-0.8794740647121977,-0.24041115422333872,0.28568822494706214,-0.15728349968056046,1.0244570888637163,-1.3378178359708683,2.55
-0.38018751633129205,1.8561815225324745,-0.34394750381948735,-0.041367133286587504,-0.4295848135395262,-0.12145495314728438,1.0291389545592105,-1.3378178359708683,2.241
-0.20974634218390995,0.5053941867127075,-0.6494144484409076,-0.1739971484636183,-0.6627108408981179,-0.14164815249392254,1.0291389545592105,-1.3378178359708683,2.431
-0.3830825949533137,1.8561815225324745,-0.4178510254821353,-0.23300485209650537,-0.7872213327828204,-0.11897050355756567,1.0291389545592105,-1.3378178359708683,2.316
-0.7618115165068698,-0.05081236333072586,-0.9722756050510153,-0.09093274301499926,1.0000782102997163,-0.14737616143143945,1.0291389545592105,-1.3378178359708683,2.185
-0.4110859008972319,1.8561815225324745,-0.5612104953001144,-0.06562865593958736,0.3183611909026223,-0.12982915411782475,1.0291389545592105,-1.3378178359708683,2.341
1.0469283309459858,1.6972653653772076,0.5309488678267228,-0.056910933256344345,-0.4022101663875704,-0.04526556055268626,1.033820820254708,-1.3278352216308462,3.276
0.7454190519107157,1.4588911296443077,0.45163334051693743,-0.33887505117132855,-0.2891793652440107,-0.07767700053842526,1.033820820254708,-1.3278352216308462,3.476
1.0976711635210559,0.9821426581785077,0.5747772924276894,-0.03563607890142011,-0.5576275179599649,-0.09233311061418857,1.0291389545592105,-1.3328265288008536,3.661
0.5756621690739928,0.6643103438679743,0.6779735199468506,0.11027872840696538,-1.1722324991780704,-0.09489389070884426,1.0385026859502022,-1.3328265288008536,3.35
1.3015899740976333,1.8561815225324745,0.6139133307383058,-0.1621104327833403,-0.32185233119957096,-0.04216342535526945,1.0385026859502022,-1.3278352216308462,3.736
0.6877806684359212,1.8561815225324745,0.37571393883329524,-0.13175985979355498,-0.21941816766322003,-0.09146475239109994,1.033820820254708,-1.3328265288008536,3.895
1.7711190887964132,1.8561815225324745,0.6823319437249077,-0.21549878730230337,-0.4631408326290205,-0.05927462578459826,1.0385026859502022,-1.3328265288008536,3.911
0.8350085758140027,-0.05081236333072586,0.040958103997634436,-0.0009302396349581219,0.534709208716467,-0.09110307900386863,1.0385026859502022,-1.3228439144608317,3.373
1.9103986894122171,1.6972653653772076,0.28226230722071377,-0.23043129219106276,-0.3483439252175927,-0.08841442207685536,1.033820820254708,-1.3228439144608317,2.952
1.1310435243639958,1.2205168939114077,0.12381957345576522,-0.20399931810340302,-0.059585550421155216,-0.07663814517642457,1.033820820254708,-1.3178526072908172,2.923
1.9390336488736675,0.9026845796008742,0.8902174430338511,-0.1394686576141619,0.16824215813383217,-0.05774300150686715,1.0291389545592105,-1.3178526072908172,4.115
1.1558885627202542,0.10810379382454083,0.41108240188526846,-0.18554317293140707,-0.5134748612632619,-0.05873537713905895,1.033820820254708,-1.3128613001208096,3.115
1.6760552344078485,0.4259361081350742,0.2813130204200744,-0.22952535759531653,-0.2520911336187802,-0.07435808646589587,1.033820820254708,-1.3178526072908172,3.259
4.0694430501296885,-0.8453931491070593,1.1745832007446015,-0.029966114144789856,-0.7881043859167545,-0.031122546413480896,1.033820820254708,-1.307869992950795,3.926
1.9041874298231525,0.5053941867127075,0.41965294063957453,-0.12302280757074104,-0.31213874672629627,-0.06266158865963424,1.033820820254708,-1.3128613001208096,3.193
1.5933086236111575,0.4259361081350742,0.4782609773730514,-0.14339441320006077,0.17795574260710684,-0.09114699471655961,1.0291389545592105,-1.3178526072908172,3.333
2.281442493169134,-0.05081236333072586,0.6264659291938656,-0.27063571593492464,-0.8499181052921386,-0.0610269000675244,1.0291389545592105,-1.307869992950795,3.352
2.3846652054924866,-0.20972852048599255,0.8495189076356933,-0.08399063954426415,-0.7801569077113479,-0.04832895674119074,1.0291389545592105,-1.3128613001208096,3.512
1.57025327022124,0.028645715246907483,0.49674073995734463,-0.1883104512037882,-0.6750735847731948,-0.05906200864087418,1.0291389545592105,-1.307869992950795,3.689
2.3404494592652476,0.2670199509798075,0.625754136122991,-0.19597592419466484,-0.6980329662554804,-0.06318305948346555,1.0244570888637163,-1.307869992950795,3.659
1.6564213375712291,0.6643103438679743,0.6280855709425591,-0.14405180111481833,-0.8878893900513032,-0.06588723618210823,1.0244570888637163,-1.3128613001208096,3.667
1.2946417854047811,0.8232265010232409,0.8532351130168927,-0.06050894143952621,-0.14170949187702278,-0.052057161285444166,1.0244570888637163,-1.3128613001208096,3.628
1.31159115479189,0.10810379382454083,0.07533401180610728,-0.7721173252567609,-1.1475070114279167,-0.06235228519829679,1.0197752231682222,-1.3028786857807877,4.833
1.6761078722009761,1.8561815225324745,0.5483639722888562,-0.3064924442918864,-0.5408495084152177,-0.07200197996553376,1.0244570888637163,-1.3178526072908172,3.314
1.5340911063425335,1.299974972489041,0.6178968428934419,-0.15446521955884487,-0.3165540123959666,-0.05449367742207936,1.0197752231682222,-1.3128613001208096,3.235
-0.5146770777724784,1.6972653653772076,-0.11994332559193026,-0.0013940867738668067,-0.14612475754669307,-0.07587731504940126,1.0150933574727246,-1.3178526072908172,2.167
-0.4155601133130836,0.7437684224456076,-0.3236161489249543,0.00398286814693138,-0.4189881759323175,-0.10763574353301189,1.0150933574727246,-1.3178526072908172,2.331
0.720889840313223,1.8561815225324745,0.3119877919185154,-0.31704320728187735,-0.8084146079972379,-0.076437982740933,1.0197752231682222,-1.3178526072908172,2.964
1.3954431592442615,1.8561815225324745,0.39220149920588326,-0.019018408538627168,-0.5832360588440526,-0.05650879479648611,1.0197752231682222,-1.3228439144608317,2.737
-0.3197593298207317,1.8561815225324745,-0.27619899026156824,-0.18106287682081393,-0.2618047180920549,-0.05934135593382471,1.0150933574727246,-1.3228439144608317,2.277
-0.44261593898070395,1.8561815225324745,-0.09915725463622109,-0.09394600800372455,-0.3112556935923622,-0.061386576744669415,1.0150933574727246,-1.3228439144608317,1.996
0.353793871040881,1.8561815225324745,-0.058810808018837465,-0.09746734228213522,-0.21235374259174755,-0.07410930663960016,1.0150933574727246,-1.3228439144608317,2.398
0.10597514099583016,1.8561815225324745,0.2117693862132279,-0.21020564927398588,-0.5911835370494591,-0.08156578348677755,1.0197752231682222,-1.3228439144608317,2.701
0.7791598773055494,1.8561815225324745,0.08959656438894527,-0.1432463642262961,-0.34569476581579056,-0.10456685659422309,1.0197752231682222,-1.3228439144608317,3.021
-0.3739236189490999,1.8561815225324745,-0.4041067488202446,-0.07987269469174496,-0.5638088898975033,-0.1305685143194461,1.0150933574727246,-1.3278352216308462,2.695
0.4738080393719596,1.8561815225324745,0.5249152654377972,-0.0454902027608163,-0.7183431883359638,-0.019008238326371874,1.0197752231682222,-1.3278352216308462,3.147
2.255913163502216,1.8561815225324745,0.9189683942564002,-0.08183258874561336,-0.3571744565569333,-0.03695556717776106,1.0197752231682222,-1.3228439144608317,3.901
2.636431770022113,1.8561815225324745,1.4323792749343112,0.07408280721418699,-0.4984629579863829,0.02566525402652661,1.0197752231682222,-1.3278352216308462,4.103
1.5730430732570062,1.8561815225324745,0.8772390183955469,-0.29434224278834076,-0.4172220696644494,-0.015047670999030038,1.0197752231682222,-1.3328265288008536,3.524
1.1367284060217837,1.8561815225324745,0.1581628348454503,-0.3523694226501505,-0.6989160193894144,-0.05720240869063106,1.0197752231682222,-1.3328265288008536,2.873
1.9146097128624304,1.8561815225324745,1.0368638093068123,-0.12606754601824333,-0.4834510547095039,-0.055492796979710386,1.0197752231682222,-1.3278352216308462,3.487
-0.5911071533938493,1.8561815225324745,-0.44285217338626226,0.08871336112201797,-0.4481289293521415,-0.11265711561388436,1.0197752231682222,-1.3328265288008536,2.438
-0.8823520627692248,1.8561815225324745,-0.14337016898422655,-0.2884054220233305,-0.9408725780873468,-0.09758636806551083,1.0150933574727246,-1.3328265288008536,2.115
-0.4504589701567261,1.8561815225324745,-0.46576704608390823,-0.10886948786577963,-0.20175710498453883,-0.05948375939995802,1.0150933574727246,-1.3378178359708683,2.184
-0.10299689772100358,1.8561815225324745,-0.23347694450448023,-0.2691777767288295,-0.3333320219407137,-0.10085783879029718,1.0197752231682222,-1.3328265288008536,2.699
-0.3398669667955,1.3794330510666744,-0.4455575631081502,0.04458626238366561,-0.04633975341214432,-0.11868480617994252,1.0197752231682222,-1.3378178359708683,2.188
-0.4927797558313695,1.0616007367561409,-0.5536878589086891,-0.10005091426112794,0.2556644183933041,-0.13297004163351758,1.0150933574727246,-1.3378178359708683,2.25
-0.9094605262299726,1.1410588153337744,-0.8709227665942081,0.0005861138354792422,-0.058702497287221156,-0.11442391773545373,1.0150933574727246,-1.3378178359708683,2.5
-1.1888619321516234,0.9821426581785077,-0.7547174474574858,0.08212306806584277,-0.3209692780656369,-0.048068197549426206,1.0150933574727246,-1.3378178359708683,1.714
-1.304243974687467,0.028645715246907483,-0.9038568817391633,0.04441450649922957,-0.0798957725016386,-0.12937067027042323,1.0150933574727246,-1.3378178359708683,1.938
-0.8176602150153234,-0.1302704419083592,-0.6567217443656583,0.10588323125297405,-0.22471648646682438,-0.03283825000012543,1.0104114917772304,-1.3328265288008536,1.25
-1.1019569356978471,1.299974972489041,-0.6250284122325883,0.09876170682677168,0.04373166624912977,0.013081958673637147,1.0104114917772304,-1.3378178359708683,0.975
-0.6447450645909409,1.6972653653772076,-0.8972168559738165,-0.29012799557271707,-0.603546280924536,0.06884970505799569,1.0104114917772304,-1.3378178359708683,1.25
-0.889405527048332,1.8561815225324745,-0.7034013263375327,-0.04123272652227592,-0.29977600285121947,-0.007598801994499448,1.0104114917772304,-1.3378178359708683,1.388
-0.8634550950363926,0.5848522652903408,-0.945292369525825,0.04082501647097228,0.1938506990179199,-0.00396591861117001,1.0150933574727246,-1.3378178359708683,1.167
